sku,name,brand,category,price,stockQty,shortDesc,datasheetUrl,specs
"1042964","COMMUNICATIONS MODULE","SICK","PLC & Controllers","0","0","COMMUNICATIONS MODULE","https://cdn.sick.com/media/pdf/0/40/440/dataSheet_UE410-EN1_1042964_en.pdf","{""Type"":""Communications Module"",""For Use With/Related Products"":""-"",""Number of Inputs and Type"":""-"",""Number of Outputs and Type"":""-"",""Voltage - Supply"":""-"",""Mounting Type"":""DIN Rail"",""Termination Style"":""Screw Terminal"",""Features"":""-"",""Series"":""Flexi Classic""}"
"1073796","INCLINATION SENSOR","SICK","Sensors & Switches","0","0","INCLINATION SENSOR","https://cdn.sick.com/media/pdf/5/55/055/dataSheet_TMS88B-PLC360_1073796_en.pdf","{""Measuring Range"":""±360°"",""Sensitivity"":""-"",""Bandwidth"":""0.1Hz ~ 25Hz"",""Voltage Rating"":""17 V ~ 35 V"",""Output Type"":""Voltage"",""Interface"":""Analog"",""Package / Case"":""Module"",""Operating Temperature"":""-40°C ~ 80°C (TA)"",""Series"":""TMS88""}"
"1073801","INCLINATION SENSOR","SICK","Sensors & Switches","0","0","INCLINATION SENSOR","https://cdn.sick.com/media/pdf/8/58/758/dataSheet_TMM88A-PLC090_1073801_en.pdf","{""Axis"":""X, Y"",""Measuring Range"":""±90°"",""Sensitivity"":""-"",""Bandwidth"":""0.1Hz ~ 25Hz"",""Voltage Rating"":""10 V ~ 35 V"",""Output Type"":""Voltage"",""Interface"":""Analog"",""Package / Case"":""Module"",""Operating Temperature"":""-40°C ~ 80°C (TA)"",""Series"":""TMM88""}"
"1042193","COMMUNICATIONS MODULE","SICK","PLC & Controllers","0","0","COMMUNICATIONS MODULE","https://cdn.sick.com/media/pdf/6/46/446/dataSheet_UE410-EN3_1042193_en.pdf","{""Type"":""Communications Module"",""For Use With/Related Products"":""-"",""Number of Inputs and Type"":""-"",""Number of Outputs and Type"":""-"",""Voltage - Supply"":""-"",""Mounting Type"":""DIN Rail"",""Termination Style"":""Screw Terminal"",""Features"":""-"",""Series"":""Flexi Classic""}"
"6039038","DIG. IN.  DUAL     2DI 24V DC 3.","SICK","I/O Modules","107.62","0","DIG. IN.  DUAL     2DI 24V DC 3.","https://cdn.sick.com/media/pdf/2/42/742/dataSheet_I-O-extension-module-2-digital_6039038_en.pdf","{""Series"":""*"",""Pack Size"":""22""}"
"6037750","DIG. OUT. OCTUBLE  8DO 24V DC 0,","SICK","I/O Modules","252.66","0","DIG. OUT. OCTUBLE  8DO 24V DC 0,","https://cdn.sick.com/media/pdf/1/41/341/dataSheet_I-O-extension-module-8-outputs_6037750_en.pdf","{""Series"":""*"",""Pack Size"":""10""}"
"6038825","MODUL,DR  DIGITAL 8 CH.I/O     I","SICK","I/O Modules","994.25","0","MODUL,DR  DIGITAL 8 CH.I/O     I","https://cdn.sick.com/media/pdf/2/72/172/dataSheet_Fieldbus-module-IP-20_6038825_en.pdf","{""Series"":""*"",""Pack Size"":""3""}"
"2023160","BALL CLAMPING HOLDER","SICK","Sensors & Switches","32.13","0","BALL CLAMPING HOLDER","https://cdn.sick.com/media/pdf/6/66/266/dataSheet_BEF-GH-MINI01_2023160_en.pdf","{""Accessory Type"":""Mounting Bracket"",""For Use With/Related Products"":""W2S-2, W4-3 Series"",""Series"":""-""}"
"2027128","BALL CLAMPING HOLDER","SICK","Sensors & Switches","30.41","0","BALL CLAMPING HOLDER","https://cdn.sick.com/media/pdf/2/72/372/dataSheet_BEF-GH-MINI02_2027128_en.pdf","{""Accessory Type"":""Bracket"",""For Use With/Related Products"":""Sensor"",""Series"":""-"",""Pack Size"":""78""}"
"5326455","UH-MITRE CONNECTOR   45DEG SLOT","SICK","Cables & Connectors","0","0","UH-MITRE CONNECTOR   45DEG SLOT","","{""Series"":""*""}"
"6053986","MOTOR_SERVO,PA-2000E","SICK","Servo & Motion","848.04","0","MOTOR_SERVO,PA-2000E","","{""Series"":""*"",""Pack Size"":""3""}"
"6067093","MOTOR, SERVODRIVE, TYPE IMOT3 74","SICK","Servo & Motion","9355.34","0","MOTOR, SERVODRIVE, TYPE IMOT3 74","","{""Series"":""*""}"
"6067094","MOTOR, SERVODRIVE, TYPE IMOT3 74","SICK","Servo & Motion","10110.98","0","MOTOR, SERVODRIVE, TYPE IMOT3 74","","{""Series"":""*""}"
"6083576","MOTOR, SERVODRIVE,TYPE IMOT3 777","SICK","Servo & Motion","12907.75","0","MOTOR, SERVODRIVE,TYPE IMOT3 777","","{""Series"":""*""}"
"4093493","SERVODRIVE TYPE IMOT3 777-SW","SICK","Servo & Motion","7904.91","0","SERVODRIVE TYPE IMOT3 777-SW","","{""Series"":""*""}"
"4093494","SERVODRIVE TYPE IMOT3 777-W-SW","SICK","Servo & Motion","8544.74","0","SERVODRIVE TYPE IMOT3 777-W-SW","","{""Series"":""*""}"
"4083506","CONTACTOR, 25A/11KW","SICK","Motor Control","770.84","0","CONTACTOR, 25A/11KW","","{""Series"":""*"",""Pack Size"":""4""}"
"1059504","SENSOR REED SWITCH NO/NC CABLE","SICK","Sensors & Switches","114.1","0","SENSOR REED SWITCH NO/NC CABLE","https://cdn.sick.com/media/pdf/0/70/670/dataSheet_RE13-SA03_1059504_en.pdf","{""Type"":""Reed Switch"",""Output Type"":""NO/NC"",""Actuator Material"":""Magnet"",""Termination Style"":""Cable"",""Voltage - Supply"":""30V"",""Must Operate"":""-"",""Must Release"":""-"",""Operating Temperature"":""-20°C ~ 60°C"",""Package / Case"":""Flange Mount"",""Series"":""RE1""}"
"1059503","SENSOR REED SW NO/NC CONNECTOR","SICK","Sensors & Switches","115.24","0","SENSOR REED SW NO/NC CONNECTOR","https://cdn.sick.com/media/pdf/9/69/669/dataSheet_RE13-SAC_1059503_en.pdf","{""Type"":""Reed Switch"",""Output Type"":""NO/NC"",""Actuator Material"":""Magnet"",""Termination Style"":""Connector"",""Voltage - Supply"":""30V"",""Must Operate"":""-"",""Must Release"":""-"",""Operating Temperature"":""-20°C ~ 60°C"",""Package / Case"":""Flange Mount"",""Series"":""RE1""}"
"1057652","SENSOR OPTICAL 20-1000CM ANALOG","SICK","Sensors & Switches","616.78","0","SENSOR OPTICAL 20-1000CM ANALOG","https://cdn.sick.com/media/pdf/3/53/353/dataSheet_DT35-B15251_1057652_en.pdf","{""Sensing Distance"":""1.97\"" ~ 472.44\"" (5 ~ 1200cm)"",""Output Type"":""Analog"",""Voltage - Supply"":""12V ~ 30V"",""Voltage - Output Difference (Typ) @ Distance"":""-"",""Voltage - Output (Typ) @ Distance"":""-"",""Operating Temperature"":""-30°C ~ 55°C"",""Series"":""Dx35""}"
"1040764","SENSOR PROX INDUCTIVE 4MM CYLIND","SICK","Sensors & Switches","50.97","0","SENSOR PROX INDUCTIVE 4MM CYLIND","https://cdn.sick.com/media/pdf/1/81/481/dataSheet_IME12-04BPSZC0S_1040764_en.pdf","{""Sensor Type"":""Inductive"",""Sensing Distance"":""0.157\"" (4mm)"",""Output Type"":""PNP-NO, 3-Wire"",""Response Frequency"":""2kHz"",""Shielding"":""Unshielded"",""Material - Body"":""Nickel-Plated Brass"",""Voltage - Supply"":""10V ~ 30V"",""Termination Style"":""Connector"",""Operating Temperature"":""-25°C ~ 75°C"",""Ingress Protection"":""IP67"",""Indicator"":""LED"",""Package / Case"":""Cylinder, Threaded - M12"",""Series"":""IME""}"
"1040780","SENSOR PROX INDUCTIVE 8MM CYLIND","SICK","Sensors & Switches","51.03","0","SENSOR PROX INDUCTIVE 8MM CYLIND","https://cdn.sick.com/media/pdf/0/90/490/dataSheet_IME12-08NPSZC0S_1040780_en.pdf","{""Sensor Type"":""Inductive"",""Sensing Distance"":""0.315\"" (8mm)"",""Output Type"":""PNP-NO, 3-Wire"",""Response Frequency"":""2kHz"",""Shielding"":""Unshielded"",""Material - Body"":""Nickel-Plated Brass"",""Voltage - Supply"":""10V ~ 30V"",""Termination Style"":""Connector"",""Operating Temperature"":""-25°C ~ 75°C"",""Ingress Protection"":""IP67"",""Indicator"":""LED"",""Package / Case"":""Cylinder, Threaded - M12"",""Series"":""IME""}"
"1040966","SENSOR PROX INDUCTIVE 8MM CYLIND","SICK","Sensors & Switches","56.68","0","SENSOR PROX INDUCTIVE 8MM CYLIND","https://cdn.sick.com/media/pdf/9/79/579/dataSheet_IME18-08BPSZC0S_1040966_en.pdf","{""Sensor Type"":""Inductive"",""Sensing Distance"":""0.315\"" (8mm)"",""Output Type"":""PNP-NO, 3-Wire"",""Response Frequency"":""1kHz"",""Shielding"":""Unshielded"",""Material - Body"":""Nickel-Plated Brass"",""Voltage - Supply"":""10V ~ 30V"",""Termination Style"":""Connector"",""Operating Temperature"":""-25°C ~ 75°C"",""Ingress Protection"":""IP67"",""Indicator"":""LED"",""Package / Case"":""Cylinder, Threaded - M18"",""Series"":""IME""}"
"1040886","SENSOR PROX INDUCTIVE 4MM CYLIND","SICK","Sensors & Switches","59.14","0","SENSOR PROX INDUCTIVE 4MM CYLIND","https://cdn.sick.com/media/pdf/8/98/398/dataSheet_IME08-04NPSZT0S_1040886_en.pdf","{""Sensor Type"":""Inductive"",""Sensing Distance"":""0.157\"" (4mm)"",""Output Type"":""PNP-NO, 3-Wire"",""Response Frequency"":""4kHz"",""Shielding"":""Unshielded"",""Material - Body"":""Nickel-Plated Brass"",""Voltage - Supply"":""10V ~ 30V"",""Termination Style"":""Connector"",""Operating Temperature"":""-25°C ~ 75°C"",""Ingress Protection"":""IP67"",""Indicator"":""LED"",""Package / Case"":""Cylinder, Threaded - M8"",""Series"":""IME""}"
"1056708","SENSOR PROX INDUCTIVE 8MM CYLIND","SICK","Sensors & Switches","66.39","0","SENSOR PROX INDUCTIVE 8MM CYLIND","https://cdn.sick.com/media/pdf/4/44/444/dataSheet_IME18-08BPPZC0S_1056708_en.pdf","{""Sensor Type"":""Inductive"",""Sensing Distance"":""0.315\"" (8mm)"",""Output Type"":""PNP-NC/NO, 4-Wire"",""Response Frequency"":""1kHz"",""Shielding"":""Shielded"",""Material - Body"":""Plastic"",""Voltage - Supply"":""10V ~ 30V"",""Termination Style"":""Connector"",""Operating Temperature"":""-25°C ~ 75°C (TA)"",""Ingress Protection"":""IP67"",""Indicator"":""LED"",""Package / Case"":""Cylinder, Threaded - M18"",""Series"":""IME""}"
"1070814","SENSOR SWITCH SPST-NO CABLE","SICK","Sensors & Switches","72.35","0","SENSOR SWITCH SPST-NO CABLE","https://cdn.sick.com/media/pdf/4/54/654/dataSheet_MZT7-03VPS-KP0_1070814_en.pdf","{""Type"":""Switch"",""Output Type"":""SPST-NO"",""Actuator Material"":""-"",""Termination Style"":""Cable with Connector"",""Voltage - Supply"":""10V ~ 30V"",""Must Operate"":""-"",""Must Release"":""-"",""Operating Temperature"":""-30°C ~ 80°C"",""Package / Case"":""Cylinder"",""Series"":""MZT7""}"
"1040070","SENSOR PROX 60MM IP67 CYLINDER","SICK","Sensors & Switches","128.87","0","SENSOR PROX 60MM IP67 CYLINDER","https://cdn.sick.com/media/pdf/4/54/154/dataSheet_MM12-60APS-ZCK_1040070_en.pdf","{""Sensing Distance"":""2.362\"" (60mm)"",""Output Type"":""PNP-NO, 3-Wire"",""Response Frequency"":""1kHz"",""Shielding"":""Unshielded"",""Material - Body"":""Nickel-Plated Brass"",""Voltage - Supply"":""10V ~ 30V"",""Termination Style"":""Connector"",""Operating Temperature"":""-25°C ~ 75°C"",""Ingress Protection"":""IP67"",""Indicator"":""LED"",""Package / Case"":""Cylinder, Threaded - M12"",""Series"":""MME""}"
"6030132","SENSOR PROX CAP 1MM-10MM FLANGE","SICK","Sensors & Switches","169.37","0","SENSOR PROX CAP 1MM-10MM FLANGE","https://cdn.sick.com/media/pdf/3/63/263/dataSheet_CQ28-10NPP-KW1_6030132_en.pdf","{""Sensor Type"":""Capacitive"",""Sensing Distance"":""0.039\"" ~ 0.394\"" (1mm ~ 10mm)"",""Output Type"":""PNP-NC/NO, 4-Wire"",""Response Frequency"":""10Hz"",""Shielding"":""Unshielded"",""Material - Body"":""Plastic"",""Voltage - Supply"":""10V ~ 30V"",""Termination Style"":""Cable Leads"",""Operating Temperature"":""-20°C ~ 85°C"",""Ingress Protection"":""IP68"",""Indicator"":""LED"",""Package / Case"":""Flange Mount"",""Series"":""CQ""}"
"1091946","SENSOR PROX INDUCTIVE 4MM CYLIND","SICK","Sensors & Switches","192.7","0","SENSOR PROX INDUCTIVE 4MM CYLIND","https://cdn.sick.com/media/pdf/3/53/453/dataSheet_IME2S12-04N4DC0_1091946_en.pdf","{""Sensor Type"":""Inductive"",""Sensing Distance"":""0.157\"" (4mm)"",""Output Type"":""-"",""Response Frequency"":""-"",""Shielding"":""Unshielded"",""Material - Body"":""Nickel-Plated Brass"",""Voltage - Supply"":""19.2V ~ 28.8V"",""Termination Style"":""Connector"",""Operating Temperature"":""-25°C ~ 70°C"",""Ingress Protection"":""IP67"",""Indicator"":""LED"",""Package / Case"":""Cylinder, Threaded - M12"",""Series"":""IME2S""}"
"1091944","IND -SICH SCHALT","SICK","Sensors & Switches","195.61","0","IND -SICH SCHALT","https://cdn.sick.com/media/pdf/9/49/449/dataSheet_IME2S12-04B4DC0_1091944_en.pdf","{""Sensor Type"":""Inductive"",""Sensing Distance"":""0.157\"" (4mm)"",""Output Type"":""Digital"",""Response Frequency"":""-"",""Shielding"":""Unshielded"",""Material - Body"":""Nickel-Plated Brass"",""Voltage - Supply"":""19.2V ~ 28.8V"",""Termination Style"":""Connector"",""Operating Temperature"":""-25°C ~ 70°C"",""Ingress Protection"":""IP67"",""Indicator"":""LED"",""Package / Case"":""Cylinder, Threaded - M12"",""Series"":""IME2S""}"
"1133546","HYBRID PHOTOELECTRIC SENSORS, W1","SICK","Sensors & Switches","492.44","0","HYBRID PHOTOELECTRIC SENSORS, W1","https://www.sick.com/media/pdf/3/63/563/dataSheet_WTM10L-241611D0A00ZWZZZZZZZZZ1_1133546_en.pdf","{""Sensing Method"":""Proximity"",""Sensing Distance"":""0.984\"" ~ 27.559\"" (25mm ~ 700mm)"",""Voltage - Supply"":""10V ~ 30V"",""Response Time"":""1.8ms, 5ms, 15ms"",""Output Configuration"":""Push-Pull, NPN/PNP - Dark-ON/Light-ON"",""Light Source"":""Red (655nm)"",""Connection Method"":""Connector, M12"",""Ingress Protection"":""IP67, IP69"",""Cable Length"":""-"",""Adjustment Type"":""Fixed"",""Operating Temperature"":""-10°C ~ 55°C"",""Series"":""W10""}"
"1085343","RELAY SAFETY 3PST 6A 24V","SICK","Safety","254.64","0","RELAY SAFETY 3PST 6A 24V","https://www.sick.com/media/pdf/5/75/375/dataSheet_FLX3-CPUC200_1085351_en.pdf","{""Mounting Type"":""DIN Rail"",""Coil Voltage"":""24VDC"",""Contact Form"":""3PST-2NO/1NC (2 Form A, 1 Form B)"",""Contact Rating (Current)"":""6 A"",""Switching Voltage"":""230VAC, 230VDC - Max"",""Features"":""-"",""Termination Style"":""Spring Terminal"",""Must Operate Voltage"":""-"",""Must Release Voltage"":""-"",""Operate Time"":""10 ms"",""Operating Temperature"":""-"",""Contact Material"":""Silver (Ag), Gold (Au)"",""Series"":""ReLy""}"
"1085345","RELAY SAFETY DPST 6A 24V","SICK","Safety","388.66","0","RELAY SAFETY DPST 6A 24V","https://cdn.sick.com/media/pdf/5/45/945/dataSheet_RLY3-EMSS100_1085345_en.pdf","{""Mounting Type"":""DIN Rail"",""Coil Voltage"":""24VDC"",""Contact Form"":""DPST-NO (2 Form A)"",""Contact Rating (Current)"":""6 A"",""Switching Voltage"":""250VDC - Max"",""Features"":""-"",""Termination Style"":""Spring Terminal"",""Must Operate Voltage"":""-"",""Must Release Voltage"":""-"",""Operate Time"":""10 ms"",""Operating Temperature"":""-"",""Contact Material"":""Silver (Ag), Gold (Au)"",""Series"":""ReLy""}"
"1099971","SAFETY RELAY 24VDC 12A 12MS","SICK","Safety","359.22","0","SAFETY RELAY 24VDC 12A 12MS","https://www.sick.com/media/pdf/5/75/375/dataSheet_FLX3-CPUC200_1085351_en.pdf","{""Mounting Type"":""DIN Rail"",""Coil Voltage"":""24VDC"",""Contact Form"":""SPST-NO (1 Form A) x 4"",""Contact Rating (Current)"":""6 A"",""Switching Voltage"":""230VAC, 230VDC - Max"",""Features"":""-"",""Termination Style"":""Spring Terminal"",""Must Operate Voltage"":""-"",""Must Release Voltage"":""-"",""Operate Time"":""12 ms"",""Operating Temperature"":""-25°C ~ 55°C"",""Contact Material"":""Silver (Ag), Gold (Au)"",""Series"":""ReLy""}"
"1043783","FLEXISOFT CONTROLLER","SICK","Safety","389.07","0","FLEXISOFT CONTROLLER","https://cdn.sick.com/media/pdf/7/77/477/dataSheet_FX3-CPU000000_1043783_en.pdf","{""Controller Type"":""General Purpose"",""Number of Inputs and Type"":""-"",""Safety Outputs and Type"":""-"",""Auxiliary Outputs and Type"":""Relay"",""Contact Rating @ Voltage"":""-"",""Safety Category"":""Category 4, PLe, SIL3"",""Voltage - Supply"":""24VDC"",""Mounting Type"":""DIN Rail"",""Termination Style"":""Spring Terminal"",""Operating Temperature"":""-25°C ~ 55°C"",""Ingress Protection"":""IP20"",""Features"":""-"",""Series"":""Flexi Soft""}"
"1085344","RELAY SAFETY DPST 6A 24V","SICK","Safety","493.64","0","RELAY SAFETY DPST 6A 24V","https://cdn.sick.com/media/pdf/5/45/345/dataSheet_RLY3-OSSD200_1085344_en.pdf","{""Mounting Type"":""DIN Rail"",""Coil Voltage"":""24VDC"",""Contact Form"":""DPST-NO (2 Form A)"",""Contact Rating (Current)"":""6 A"",""Switching Voltage"":""250VDC - Max"",""Features"":""-"",""Termination Style"":""Spring Terminal"",""Must Operate Voltage"":""-"",""Must Release Voltage"":""-"",""Operate Time"":""10 ms"",""Operating Temperature"":""-"",""Contact Material"":""Silver (Ag), Gold (Au)"",""Series"":""ReLy""}"
"1044125","FLEXISOFT 8IN/4OUT","SICK","Safety","596.28","0","FLEXISOFT 8IN/4OUT","https://cdn.sick.com/media/pdf/0/80/480/dataSheet_FX3-XTIO84002_1044125_en.pdf","{""Controller Type"":""General Purpose"",""Number of Inputs and Type"":""8 - Digital"",""Safety Outputs and Type"":""2 - Digital"",""Auxiliary Outputs and Type"":""Relay"",""Contact Rating @ Voltage"":""-"",""Safety Category"":""Category 4, PLe, SIL3"",""Voltage - Supply"":""24VDC"",""Mounting Type"":""DIN Rail"",""Termination Style"":""Spring Terminal"",""Operating Temperature"":""-25°C ~ 55°C"",""Ingress Protection"":""IP20"",""Features"":""-"",""Series"":""Flexi Soft""}"
"1100688","SAFETY RELAY CAT 4","SICK","Safety","750.78","0","SAFETY RELAY CAT 4","https://cdn.sick.com/media/pdf/6/86/586/dataSheet_RLY3-TIME100_1100688_en.pdf","{""Mounting Type"":""DIN Rail"",""Coil Voltage"":""24VDC"",""Contact Form"":""DPST-NO (2 Form A)"",""Contact Rating (Current)"":""2 A"",""Switching Voltage"":""230VAC, 230VDC - Max"",""Features"":""-"",""Termination Style"":""Spring Terminal"",""Must Operate Voltage"":""-"",""Must Release Voltage"":""-"",""Operating Temperature"":""-"",""Contact Material"":""Silver (Ag), Gold (Au)"",""Series"":""ReLy""}"
"1061778","FLEXISOFT 6IN/8OUT","SICK","Safety","414.34","0","FLEXISOFT 6IN/8OUT","https://cdn.sick.com/media/pdf/9/49/849/dataSheet_FX0-STIO68002_1061778_en.pdf","{""Controller Type"":""General Purpose"",""Number of Inputs and Type"":""8 - Digital"",""Safety Outputs and Type"":""-"",""Auxiliary Outputs and Type"":""Relay"",""Contact Rating @ Voltage"":""-"",""Safety Category"":""Category 4, PLe, SIL3"",""Voltage - Supply"":""24VDC"",""Mounting Type"":""DIN Rail"",""Termination Style"":""Spring Terminal"",""Operating Temperature"":""-25°C ~ 55°C"",""Ingress Protection"":""IP20"",""Features"":""-"",""Series"":""Flexi Soft""}"
"1085346","RELAY SAFETY DPST 6A 24V","SICK","Safety","487.32","0","RELAY SAFETY DPST 6A 24V","https://cdn.sick.com/media/pdf/6/46/946/dataSheet_RLY3-HAND100_1085346_en.pdf","{""Mounting Type"":""DIN Rail"",""Coil Voltage"":""24VDC"",""Contact Form"":""DPST-NO (2 Form A)"",""Contact Rating (Current)"":""6 A"",""Switching Voltage"":""250VDC - Max"",""Features"":""-"",""Termination Style"":""Spring Terminal"",""Must Operate Voltage"":""-"",""Must Release Voltage"":""-"",""Operate Time"":""10 ms"",""Operating Temperature"":""-"",""Contact Material"":""Silver (Ag), Gold (Au)"",""Series"":""ReLy""}"
"1100696","RELY","SICK","Safety","662.41","0","RELY","https://cdn.sick.com/media/pdf/3/13/013/dataSheet_RLY3-LOOP100_1100696_en.pdf","{""Mounting Type"":""DIN Rail"",""Coil Voltage"":""24VDC"",""Contact Form"":""3PST-NO (3 Form A)"",""Contact Rating (Current)"":""6 A"",""Switching Voltage"":""230VAC, 230VDC - Max"",""Features"":""Lighted Indicator"",""Termination Style"":""Spring Terminal"",""Must Operate Voltage"":""16.8 VDC"",""Must Release Voltage"":""-"",""Operate Time"":""79 ms"",""Operating Temperature"":""-25°C ~ 55°C"",""Contact Material"":""Silver (Ag), Gold (Au)"",""Series"":""ReLy""}"
"1100692","RELY","SICK","Safety","733.16","0","RELY","https://cdn.sick.com/media/pdf/2/12/012/dataSheet_RLY3-MULT100_1100692_en.pdf","{""Mounting Type"":""DIN Rail"",""Coil Voltage"":""24VDC"",""Contact Form"":""3PST-NO (3 Form A)"",""Contact Rating (Current)"":""6 A"",""Switching Voltage"":""230VAC, 230VDC - Max"",""Features"":""Lighted Indicator"",""Termination Style"":""Spring Terminal"",""Must Operate Voltage"":""16.8 VDC"",""Must Release Voltage"":""-"",""Operating Temperature"":""-25°C ~ 55°C"",""Contact Material"":""Silver (Ag), Gold (Au)"",""Series"":""ReLy""}"
